"filename","mis"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug.cpp
","0.162381"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.169644"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug.cpp
","0.000921"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug.cpp
","0.001019"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.165666"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug.cpp
","0.172054"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.163683"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.001024"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug.cpp
","0.000939"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.000968"
"omp_32_soc_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug_Block.cpp
","0.160057"
