"filename","tc"
"2d_3090TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","4.844660"
"2d_3090TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","2.372698"
"2d_3090TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.350320"
"2d_3090TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.349300"
"2d_3090TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.364242"
"2d_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","11.801608"
"2d_3090TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","10.856274"
"2d_3090TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","9.998386"
"2d_3090TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.292347"
"2d_3090TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","11.902496"
"2d_3090TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","2.550353"
"2d_3090TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","10.001422"
"2d_3090TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","12.039217"
"2d_3090TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.292287"
"2d_3090TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","4.794131"
"2d_3090TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","10.830347"
"2d_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","11.902385"
"2d_3090TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.359769"
"2d_3090TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","1.175699"
"2d_3090TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.098012"
"2d_3090TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.267642"
"2d_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","3.203579"
"2d_3090TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","8.378633"
